"","seqnames","start","end","width","strand","fold_change","negative_log10(pvalue)","SYMBOL","annotation","annotation_TSS"
"288","chr1",151754020,151756247,2228,"*",8.3582,41.85216,"2810414N06Rik","Promoter","TSS"
"289","chr1",152089377,152091282,1906,"*",5.59501,38.29668,"1700025G04Rik","Promoter","TSS"
"290","chr1",152765946,152768090,2145,"*",7.36652,57.03144,"Arpc5","Promoter","TSS"
"291","chr1",152807941,152809321,1381,"*",6.84775,39.35927,"Ncf2","Exon","Exon"
"292","chr1",152901493,152904306,2814,"*",4.63766,25.46926,"Smg7","Promoter","TSS"
"293","chr1",153331790,153333681,1892,"*",6.7022,42.75094,"Lamc1","Promoter","TSS"
"294","chr1",153411612,153415757,4146,"*",4.57983,13.61486,"E330020D12Rik","Promoter","TSS"
"295","chr1",153485469,153488929,3461,"*",8.34052,62.75436,"Dhx9","Promoter","TSS"
"296","chr1",153748392,153750149,1758,"*",3.37351,7.34934,"Rnasel","Promoter","TSS"
"297","chr1",153751471,153753074,1604,"*",4.36253,17.70252,"Rnasel","Promoter","TSS"
"298","chr1",153899430,153900895,1466,"*",3.0134,13.07298,"Mir8114","Promoter","TSS"
"299","chr1",155027757,155029301,1545,"*",4.99586,26.52296,"Gm9530","Intergenic","enhancer"
"300","chr1",155049296,155051866,2571,"*",4.17678,12.77358,"Gm9530","Intergenic","enhancer"
"301","chr1",155064971,155066265,1295,"*",3.06939,7.84716,"Gm9530","Exon","Exon"
"302","chr1",155083050,155085281,2232,"*",7.55673,35.18108,"Gm9530","Promoter","TSS"
"303","chr1",155098179,155099536,1358,"*",5.34051,37.36211,"Ier5","Promoter","TSS"
"304","chr1",155145236,155146755,1520,"*",5.83929,22.03201,"Mr1","Promoter","TSS"
"305","chr1",155249049,155250181,1133,"*",2.83814,4.80629,"Stx6","Intergenic","enhancer"
"306","chr1",155528610,155531782,3173,"*",4.69433,14.33108,"Gm5532","Promoter","TSS"
"307","chr1",155557472,155558950,1479,"*",6.55326,41.0397,"Acbd6","Promoter","TSS"
"308","chr1",155812134,155813488,1355,"*",4.78054,29.00366,"Qsox1","Promoter","TSS"
"309","chr1",155972539,155974941,2403,"*",10.41912,60.29755,"Cep350","Promoter","TSS"
"310","chr1",156034887,156037422,2536,"*",7.44223,34.25377,"Tor1aip1","Promoter","TSS"
"311","chr1",156615926,156617528,1603,"*",5.06278,20.86263,"Tor3a","Intron","Intron"
"312","chr1",156672962,156675259,2298,"*",8.22702,50.91768,"Tor3a","Promoter","TSS"
"313","chr1",159231311,159233092,1782,"*",5.27808,28.42115,"Cop1","Promoter","TSS"
"314","chr1",160212290,160213694,1405,"*",11.2206,67.91214,"Cacybp","Promoter","TSS"
"315","chr1",160905789,160907307,1519,"*",5.88554,36.47291,"Rc3h1","Promoter","TSS"
"316","chr1",161069911,161073519,3609,"*",6.35033,33.82804,"Dars2","Promoter","TSS"
"317","chr1",161249488,161252081,2594,"*",8.95028,58.72429,"Prdx6","Promoter","TSS"
"318","chr1",161875595,161877689,2095,"*",4.49488,23.02945,"Suco","Promoter","TSS"
"319","chr1",162738690,162741030,2341,"*",8.65676,61.18343,"Prrc2c","Promoter","TSS"
"320","chr1",163929269,163931204,1936,"*",7.47862,49.76464,"Scyl3","Promoter","TSS"
"321","chr1",163994385,163995673,1289,"*",3.97302,14.44447,"BC055324","Promoter","TSS"
"322","chr1",164248300,164251267,2968,"*",6.52196,35.52248,"Slc19a2","Promoter","TSS"
"323","chr1",164306764,164308286,1523,"*",6.52626,27.08574,"Nme7","Promoter","TSS"
"324","chr1",165192626,165195275,2650,"*",4.51562,24.09805,"Sft2d2","Promoter","TSS"
"325","chr1",165235740,165237582,1843,"*",7.10777,33.4499,"Tiprl","Promoter","TSS"
"326","chr1",165459418,165462721,3304,"*",7.03766,52.5931,"Mpc2","Promoter","TSS"
"327","chr1",165633090,165637289,4200,"*",7.8937,57.09038,"Mpzl1","Promoter","TSS"
"328","chr1",165641748,165643205,1458,"*",9.3094,51.1242,"Mpzl1","Exon","Exon"
"329","chr1",165700771,165703210,2440,"*",6.06628,27.02182,"Rcsd1","Intron","Intron"
"330","chr1",165705553,165709489,3937,"*",6.47879,40.19285,"Rcsd1","Promoter","TSS"
"331","chr1",165761989,165766054,4066,"*",5.54002,23.63242,"Creg1","Promoter","TSS"
"332","chr1",165844821,165846175,1355,"*",5.47172,26.77814,"Pou2f1","Intron","Intron"
"333","chr1",166000989,166003372,2384,"*",9.61131,69.47799,"Pou2f1","Promoter","TSS"
"334","chr1",167282714,167285537,2824,"*",5.25458,31.6095,"Uck2","Promoter","TSS"
"335","chr1",167307164,167309420,2257,"*",6.15428,35.01456,"Tmco1","Promoter","TSS"
"336","chr1",167349615,167350763,1149,"*",7.13132,34.97771,"Aldh9a1","Promoter","TSS"
"337","chr1",167392645,167393784,1140,"*",4.65505,19.38391,"Mgst3","Promoter","TSS"
"338","chr1",170174391,170175628,1238,"*",8.24842,56.35707,"Uap1","Promoter","TSS"
"339","chr1",170252822,170255525,2704,"*",4.80883,15.05654,"Sh2d1b2","Intergenic","enhancer"
"340","chr1",171034283,171035905,1623,"*",2.35058,2.94059,"Fcgr4","Intergenic","enhancer"
"341","chr1",171064721,171081015,16295,"*",3.57104,70.16521,"Mir6546","Promoter","TSS"
"342","chr1",171101039,171103824,2786,"*",7.78572,37.05574,"Cfap126","Exon","Exon"
"343","chr1",171109007,171115095,6089,"*",3.43488,7.09961,"Cfap126","Exon","Exon"
"344","chr1",171149963,171151219,1257,"*",5.43969,25.48296,"Mpz","Promoter","TSS"
"345","chr1",171221255,171222399,1145,"*",3.69557,13.88917,"Apoa2","Promoter","TSS"
"346","chr1",171232532,171234244,1713,"*",3.55278,9.83021,"Fcer1g","Promoter","TSS"
"347","chr1",171245764,171249012,3249,"*",4.35216,15.54193,"Ndufs2","Promoter","TSS"
"348","chr1",171257012,171259316,2305,"*",4.55722,16.39288,"Adamts4","Exon","Exon"
"349","chr1",171285776,171287893,2118,"*",7.2616,59.78738,"Usp21","Promoter","TSS"
"350","chr1",171293906,171295932,2027,"*",3.20216,9.02214,"Ufc1","Promoter","TSS"
"351","chr1",171327305,171332115,4811,"*",7.52136,52.48429,"Dedd","Promoter","TSS"
"352","chr1",171344915,171348138,3224,"*",8.10184,57.18045,"Pfdn2","Promoter","TSS"
"353","chr1",171368123,171376004,7882,"*",5.38131,18.83332,"Nectin4","Promoter","TSS"
"354","chr1",171387065,171390851,3787,"*",3.97686,23.48504,"Arhgap30","Promoter","TSS"
"355","chr1",171411393,171414178,2786,"*",8.65676,61.18343,"Usf1","Promoter","TSS"
"356","chr1",171436301,171438077,1777,"*",5.2436,22.36559,"Gm26641","Promoter","TSS"
"357","chr1",171440123,171442609,2487,"*",3.77286,11.20025,"F11r","Promoter","TSS"
"358","chr1",171468939,171471426,2488,"*",3.02836,5.22094,"F11r","Intergenic","enhancer"
"359","chr1",171473038,171474787,1750,"*",3.54937,7.68877,"Alyref2","Intergenic","enhancer"
"360","chr1",171681266,171683150,1885,"*",4.86598,15.93125,"Cd48","Promoter","TSS"
"361","chr1",171767187,171768377,1191,"*",2.42506,4.21427,"Slamf1","Promoter","TSS"
"362","chr1",172047454,172049698,2245,"*",5.06027,18.02977,"Nhlh1","Intergenic","Intergenic"
"363","chr1",172082101,172083352,1252,"*",7.37242,50.67384,"Copa","Promoter","TSS"
"364","chr1",172147578,172149524,1947,"*",12.02207,75.7429,"Dcaf8","Promoter","TSS"
"365","chr1",172307267,172313854,6588,"*",6.53958,49.90478,"Igsf8","Promoter","TSS"
"366","chr1",172375732,172377471,1740,"*",6.06617,44.63108,"Pigm","Promoter","TSS"
"367","chr1",172499287,172502798,3512,"*",4.29013,25.41487,"Tagln2","Promoter","TSS"
"368","chr1",172513228,172515249,2022,"*",5.69467,27.83422,"Cfap45","Intergenic","enhancer"
"369","chr1",172524941,172527899,2959,"*",4.04928,12.28403,"Cfap45","Exon","Exon"
"370","chr1",172549359,172551125,1767,"*",7.08127,36.6732,"4933439K11Rik","Promoter","TSS"
"371","chr1",173801026,173804093,3068,"*",2.18364,2.30773,"Ifi204","Intron","Intron"
"372","chr1",173807984,173942977,134994,"*",3.99021,14.80067,"Mndal","Promoter","TSS"
"373","chr1",175624974,175626089,1116,"*",6.91173,32.67009,"Fh1","Promoter","TSS"
"374","chr1",175691880,175693346,1467,"*",5.88006,30.72699,"Opn3","Promoter","TSS"
"375","chr1",176813262,176815236,1975,"*",9.80075,66.81701,"Sdccag8","Promoter","TSS"
"376","chr1",177257425,177259571,2147,"*",8.17454,50.67297,"Akt3","Intergenic","enhancer"
"377","chr1",177441368,177443632,2265,"*",7.55673,35.18108,"Zbtb18","Promoter","TSS"
"378","chr1",177794839,177797329,2491,"*",8.47269,42.82979,"Adss","Promoter","TSS"
"379","chr1",178187711,178188808,1098,"*",10.77013,99.87245,"Desi2","Promoter","TSS"
"380","chr1",178317769,178319766,1998,"*",3.2667,8.676,"Cox20","Promoter","TSS"
"381","chr1",178335774,178338270,2497,"*",6.70678,46.42448,"Hnrnpu","Promoter","TSS"
"382","chr1",178405511,178406860,1350,"*",8.01471,38.95536,"Efcab2","Promoter","TSS"
"383","chr1",179545027,179547019,1993,"*",10.07564,57.10305,"Tfb2m","Promoter","TSS"
"384","chr1",179649265,179651320,2056,"*",4.03332,13.61468,"Sccpdh","Intergenic","enhancer"
"385","chr1",179667769,179668968,1200,"*",9.0106,62.41784,"Sccpdh","Promoter","TSS"
"386","chr1",179802549,179804538,1990,"*",7.32774,33.33225,"Ahctf1","Promoter","TSS"
"387","chr1",180194649,180195902,1254,"*",5.48447,27.22036,"Coq8a","Promoter","TSS"
"388","chr1",180255535,180256737,1203,"*",9.88131,69.60804,"Psen2","Promoter","TSS"
"389","chr1",180329501,180331446,1946,"*",2.42935,5.91647,"Gm5069","Promoter","TSS"
"390","chr1",180432193,180433634,1442,"*",3.52363,15.35736,"Stum","Exon","Exon"
"391","chr1",180640348,180642080,1733,"*",9.32532,56.4082,"Lin9","Promoter","TSS"
"392","chr1",180725585,180726917,1333,"*",7.22772,63.44336,"Acbd3","Promoter","TSS"
"393","chr1",180766948,180772229,5282,"*",4.13626,19.75539,"Acbd3","Intergenic","enhancer"
"394","chr1",180811250,180814642,3393,"*",8.59877,53.73217,"H3f3a","Promoter","TSS"
"395","chr1",180848439,180851802,3364,"*",5.6103,20.41426,"Sde2","Promoter","TSS"
"396","chr1",180903462,180906039,2578,"*",6.52196,35.52248,"Pycr2","Promoter","TSS"
"397","chr1",180911525,180913861,2337,"*",4.74401,15.82077,"Pycr2","Intergenic","enhancer"
"398","chr1",180941140,180943684,2545,"*",5.58517,30.43375,"Tmem63a","Promoter","TSS"
"399","chr1",181143194,181145134,1941,"*",2.53194,4.63813,"Nvl","Promoter","TSS"
"400","chr1",181210145,181212763,2619,"*",7.84008,51.64262,"Wdr26","Promoter","TSS"
"401","chr1",181231025,181232816,1792,"*",7.33412,39.70502,"Wdr26","Intergenic","enhancer"
"402","chr1",181255078,181259831,4754,"*",5.334,23.1289,"Wdr26","Intergenic","enhancer"
"403","chr1",181371724,181372964,1241,"*",3.87238,14.24569,"Cnih3","Intron","Intron"
"404","chr1",181839723,181842910,3188,"*",8.92449,61.98771,"Lbr","Promoter","TSS"
"405","chr1",181878711,181881624,2914,"*",4.12808,14.01401,"Lbr","Intergenic","enhancer"
"406","chr1",182108144,182112020,3877,"*",5.77758,30.22483,"Srp9","Intergenic","enhancer"
"407","chr1",182124817,182126386,1570,"*",12.34932,95.66879,"Srp9","Promoter","TSS"
"408","chr1",182254947,182256849,1903,"*",3.12769,8.49184,"Degs1","Exon","Exon"
"409","chr1",182281923,182283319,1397,"*",5.21436,24.06262,"Degs1","Promoter","TSS"
"410","chr1",182340862,182342209,1348,"*",7.4559,43.20727,"Fbxo28","Promoter","TSS"
"411","chr1",182408397,182409928,1532,"*",9.52639,60.21299,"Trp53bp2","Promoter","TSS"
"412","chr1",182516590,182519763,3174,"*",4.00662,24.52862,"Capn2","Promoter","TSS"
"413","chr1",183220031,183221493,1463,"*",6.25539,37.68227,"Disp1","Promoter","TSS"
"414","chr1",183264687,183266711,2025,"*",3.82478,12.19164,"Brox","Intergenic","enhancer"
"415","chr1",183345054,183346164,1111,"*",8.38519,54.35457,"Mia3","Promoter","TSS"
"416","chr1",183368668,183370148,1481,"*",9.15967,48.81312,"Mia3","Promoter","TSS"
"417","chr1",183388451,183390062,1612,"*",5.15231,17.29272,"Taf1a","Promoter","TSS"
"418","chr1",184033168,184035670,2503,"*",4.99871,27.5911,"Dusp10","Promoter","TSS"
"419","chr1",184844422,184846740,2319,"*",7.26841,45.24047,"Marc2","Promoter","TSS"
"420","chr1",184851701,184854239,2539,"*",4.80883,15.05654,"Marc2","Intergenic","enhancer"
"421","chr1",185204166,185205808,1643,"*",11.10678,92.11937,"Rab3gap2","Promoter","TSS"
"422","chr1",185328569,185329804,1236,"*",6.30416,30.14622,"Iars2","Promoter","TSS"
"423","chr1",185331055,185332536,1482,"*",4.85956,17.26689,"Bpnt1","Promoter","TSS"
"424","chr1",185362488,185365788,3301,"*",9.80011,75.21878,"Eprs","Promoter","TSS"
"425","chr1",186748364,186749839,1476,"*",4.20004,11.98953,"Rrp15","Promoter","TSS"
"426","chr1",189687622,189688717,1096,"*",5.13543,26.92795,"Cenpf","Promoter","TSS"
"427","chr1",189866283,189868049,1767,"*",6.86975,29.71837,"Smyd2","Intron","Intron"
"428","chr1",189920975,189922946,1972,"*",10.54253,65.17485,"Smyd2","Promoter","TSS"
"429","chr1",190582190,190583981,1792,"*",4.80883,15.05654,"Rps6kc1","Intergenic","enhancer"
"430","chr1",190911178,190912690,1513,"*",4.08338,14.6696,"Rps6kc1","Promoter","TSS"
"431","chr1",190928026,190929586,1561,"*",10.19013,58.16312,"Angel2","Promoter","TSS"
"432","chr1",191025023,191026942,1920,"*",7.01717,52.46741,"A230020J21Rik","Promoter","TSS"
"433","chr1",191223791,191225368,1578,"*",11.729,79.25627,"D730003I15Rik","Promoter","TSS"
"434","chr1",191312976,191314056,1081,"*",3.41063,7.69017,"Nenf","Intron","Intron"
"435","chr1",191317168,191318499,1332,"*",6.16573,27.85216,"Nenf","Promoter","TSS"
"436","chr1",191395566,191398115,2550,"*",10.60245,73.61767,"Ppp2r5a","Promoter","TSS"
"437","chr1",191574158,191578101,3944,"*",6.13398,37.87478,"Dtl","Promoter","TSS"
"438","chr1",191850459,191851646,1188,"*",3.9779,12.55597,"Nek2","Intergenic","enhancer"
"439","chr1",191906265,191908131,1867,"*",8.40786,52.30036,"Slc30a1","Promoter","TSS"
"440","chr1",192091319,192092997,1679,"*",7.05459,41.30074,"Traf5","Promoter","TSS"
"441","chr1",192136715,192138765,2051,"*",6.74232,42.96636,"Gm10516","Promoter","TSS"
"442","chr1",193128241,193130720,2480,"*",9.72326,57.49814,"Diexf","Promoter","TSS"
"443","chr1",193172528,193174482,1955,"*",3.9475,12.97208,"A130010J15Rik","Promoter","TSS"
"444","chr1",193200765,193202062,1298,"*",3.67504,11.54774,"Traf3ip3","Promoter","TSS"
"445","chr1",195130684,195132553,1870,"*",3.15208,6.79656,"Cr1l","Promoter","TSS"
"446","chr10",3972237,3974798,2562,"*",8.58865,54.78368,"Mthfd1l","Promoter","TSS"
"447","chr10",4386014,4389927,3914,"*",15.22795,108.96838,"Zbtb2","Promoter","TSS"
"448","chr10",4431911,4433315,1405,"*",5.00203,20.5984,"Rmnd1","Promoter","TSS"
"449","chr10",4611664,4612802,1139,"*",3.66387,8.29607,"Esr1","Promoter","TSS"
"450","chr10",5591316,5593027,1712,"*",3.77836,8.91621,"Myct1","Promoter","TSS"
"451","chr10",5801008,5807234,6227,"*",7.50377,43.43005,"Fbxo5","Promoter","TSS"
"452","chr10",5821822,5824959,3138,"*",4.95511,32.21297,"Mtrf1l","Promoter","TSS"
"453","chr10",7210198,7212639,2442,"*",6.93449,36.97149,"Cnksr3","Promoter","TSS"
"454","chr10",7662642,7665693,3052,"*",5.68023,34.09595,"Pcmt1","Promoter","TSS"
"455","chr10",7678300,7682462,4163,"*",6.62773,41.89189,"Lats1","Promoter","TSS"
"456","chr10",7780000,7782414,2415,"*",10.12486,68.31915,"Ginm1","Promoter","TSS"
"457","chr10",7792436,7793958,1523,"*",6.72968,29.1937,"Ppil4","Promoter","TSS"
"458","chr10",7839577,7842162,2586,"*",4.88197,19.39234,"Mir5104","Exon","Exon"
"459","chr10",7953724,7957071,3348,"*",6.64302,47.40715,"Tab2","Promoter","TSS"
"460","chr10",8130064,8131926,1863,"*",3.32038,6.52093,"Ust","Intergenic","enhancer"
"461","chr10",8151680,8155340,3661,"*",3.05656,6.26347,"Ust","Intergenic","enhancer"
"462","chr10",8163349,8165672,2324,"*",2.23627,3.44471,"Ust","Intergenic","enhancer"
"463","chr10",8168675,8171866,3192,"*",2.93598,5.29791,"Ust","Intergenic","enhancer"
"464","chr10",8175073,8177688,2616,"*",2.57077,4.64742,"Ust","Intergenic","enhancer"
"465","chr10",9899184,9901805,2622,"*",8.46867,59.65676,"Stxbp5","Promoter","TSS"
"466","chr10",11279639,11282200,2562,"*",8.3582,41.85216,"Fbxo30","Promoter","TSS"
"467","chr10",12867441,12869716,2276,"*",6.11312,28.47462,"Utrn","Promoter","TSS"
"468","chr10",13007918,13009652,1735,"*",4.17463,18.24363,"Sf3b5","Promoter","TSS"
"469","chr10",13499596,13501716,2121,"*",6.00065,27.57799,"Fuca2","Promoter","TSS"
"470","chr10",13964505,13967579,3075,"*",4.92332,15.79196,"Hivep2","Promoter","TSS"
"471","chr10",17719498,17725326,5829,"*",3.78892,23.3859,"Cited2","Promoter","TSS"
"472","chr10",18022007,18023101,1095,"*",3.69006,11.1151,"Abracl","Promoter","TSS"
"473","chr10",18055254,18057248,1995,"*",4.0915,24.31452,"Reps1","Promoter","TSS"
"474","chr10",18234381,18235624,1244,"*",3.43488,7.09961,"Ccdc28a","Promoter","TSS"
"475","chr10",19014295,19015883,1589,"*",7.64479,39.03606,"Tnfaip3","Promoter","TSS"
"476","chr10",19933521,19935488,1968,"*",5.24164,33.73716,"Map3k5","Promoter","TSS"
"477","chr10",19940000,19941077,1078,"*",3.8875,11.9219,"Map3k5","Intron","Intron"
"478","chr10",20311614,20313815,2202,"*",6.14089,42.5775,"Bclaf1","Promoter","TSS"
"479","chr10",20951852,20953042,1191,"*",8.47269,42.82979,"Ahi1","Promoter","TSS"
"480","chr10",21157960,21161829,3870,"*",5.70603,33.04978,"Myb","Promoter","TSS"
"481","chr10",21187601,21189104,1504,"*",5.15231,17.29272,"Gm33619","Promoter","TSS"
"482","chr10",22300759,22302458,1700,"*",4.25211,13.05409,"C920009B18Rik","Exon","Exon"
"483","chr10",22729287,22732095,2809,"*",7.20848,42.52448,"Mir7663","Promoter","TSS"
"484","chr10",23784945,23788156,3212,"*",10.41912,60.29755,"Snora33","Promoter","TSS"
"485","chr10",25117533,25119099,1567,"*",4.20672,16.3782,"Akap7","Intergenic","enhancer"
"486","chr10",25127783,25132259,4477,"*",5.13835,25.86261,"Akap7","Intergenic","enhancer"
"487","chr10",25296638,25298230,1593,"*",5.6103,20.41426,"Akap7","Promoter","TSS"
"488","chr10",25359392,25360571,1180,"*",6.62169,40.05379,"Epb41l2","Promoter","TSS"
"489","chr10",29312721,29313893,1173,"*",3.66387,8.29607,"Echdc1","Promoter","TSS"
"490","chr10",30199101,30200446,1346,"*",4.33255,22.07975,"Cenpw","Promoter","TSS"
"491","chr10",30599375,30601123,1749,"*",5.3722,21.04771,"Trmt11","Promoter","TSS"
"492","chr10",30617852,30619108,1257,"*",2.8624,4.35976,"Hint3","Promoter","TSS"
"493","chr10",30802415,30803982,1568,"*",8.3582,41.85216,"Ncoa7","Promoter","TSS"
"494","chr10",34018607,34020220,1614,"*",10.20669,59.45852,"Rwdd1","Promoter","TSS"
"495","chr10",34281671,34283973,2303,"*",5.2618,30.54704,"Tspyl1","Promoter","TSS"
"496","chr10",34417386,34418987,1602,"*",3.54937,7.68877,"Nt5dc1","Promoter","TSS"
"497","chr10",39369273,39370695,1423,"*",7.59583,53.39656,"Fyn","Promoter","TSS"
"498","chr10",39613243,39614818,1576,"*",4.11596,11.40723,"Gm16364","Promoter","TSS"
"499","chr10",39730716,39733414,2699,"*",3.96409,20.11491,"Rev3l","Promoter","TSS"
"500","chr10",40299454,40302867,3414,"*",4.33504,27.53904,"Amd1","Promoter","TSS"
"501","chr10",40348081,40350054,1974,"*",5.10465,34.64328,"Cdk19","Promoter","TSS"
"502","chr10",40451155,40452566,1412,"*",3.34094,7.459,"Cdk19","Intron","Intron"
"503","chr10",40498112,40499946,1835,"*",2.22976,3.41788,"Slc22a16","Intergenic","enhancer"
"504","chr10",40525504,40529357,3854,"*",3.64898,12.42041,"Slc22a16","Intergenic","enhancer"
"505","chr10",41302852,41304245,1394,"*",6.26751,44.21818,"Fig4","Promoter","TSS"
"506","chr10",41449461,41451804,2344,"*",3.3498,9.67043,"Zbtb24","Promoter","TSS"
"507","chr10",41474721,41477721,3001,"*",6.85788,35.2333,"Mical1","Promoter","TSS"
"508","chr10",41518753,41520584,1832,"*",5.43094,34.93784,"Cd164","Promoter","TSS"
"509","chr10",41809291,41810895,1605,"*",2.82822,7.31892,"Cep57l1","Promoter","TSS"
"510","chr10",41886584,41888178,1595,"*",4.46534,12.90807,"Sesn1","Promoter","TSS"
"511","chr10",42274184,42278669,4486,"*",5.88435,36.46614,"Foxo3","Promoter","TSS"
"512","chr10",42477838,42479628,1791,"*",4.92145,24.72946,"Afg1l","Promoter","TSS"
"513","chr10",42501408,42503042,1635,"*",9.35386,66.42885,"Snx3","Promoter","TSS"
"514","chr10",42678643,42680626,1984,"*",5.96173,31.53617,"Ostm1","Promoter","TSS"
"515","chr10",42760555,42762387,1833,"*",4.16623,26.00361,"Sec63","Promoter","TSS"
"516","chr10",42860588,42862237,1650,"*",2.78473,5.12502,"Scml4","Promoter","TSS"
"517","chr10",43173269,43174699,1431,"*",5.15231,17.29272,"Sobp","Promoter","TSS"
"518","chr10",43216826,43218014,1189,"*",4.15087,12.38618,"Pdss2","Intergenic","enhancer"
"519","chr10",43220357,43222991,2635,"*",10.01549,59.90844,"Pdss2","Promoter","TSS"
"520","chr10",43764908,43768231,3324,"*",3.98222,10.11819,"1700027J07Rik","Exon","Exon"
"521","chr10",43856169,43857503,1335,"*",6.98425,30.61175,"4933404K13Rik","Intergenic","enhancer"
"522","chr10",43901108,43903145,2038,"*",5.9732,25.81034,"Rtn4ip1","Promoter","TSS"
"523","chr10",44267606,44268849,1244,"*",4.61075,17.25422,"Atg5","Promoter","TSS"
"524","chr10",45066592,45068192,1601,"*",10.41912,60.29755,"Prep","Promoter","TSS"
"525","chr10",50592185,50593546,1362,"*",4.12185,10.85617,"Ascc3","Promoter","TSS"
"526","chr10",52381269,52383233,1965,"*",4.81838,20.80354,"Gopc","Promoter","TSS"
"527","chr10",52417005,52419038,2034,"*",7.86162,39.91365,"Nus1","Promoter","TSS"
"528","chr10",53596300,53597999,1700,"*",5.49218,25.72614,"Asf1a","Promoter","TSS"
"529","chr10",54039755,54040953,1199,"*",4.11913,14.26229,"Man1a","Intron","Intron"
"530","chr10",54073009,54076748,3740,"*",5.4919,40.69666,"Gm16998","Promoter","TSS"
"531","chr10",58225180,58232648,7469,"*",2.70023,39.70417,"Gm4981","Intergenic","Intergenic"
"532","chr10",58235077,58236939,1863,"*",1.6887,5.50877,"Gm4981","Promoter","TSS"
"533","chr10",58322753,58323974,1222,"*",8.2437,40.88032,"Lims1","Promoter","TSS"
"534","chr10",58393287,58394506,1220,"*",3.66387,8.29607,"Lims1","Promoter","TSS"
"535","chr10",58446126,58447672,1547,"*",12.14889,86.49912,"Ranbp2","Promoter","TSS"
